# zrecast — the names that are answered, and how.
#
# SYMBOL<TAB>VERDICT<TAB>EVIDENCE, one line per public Recast/Detour name that
# is not a gap. This is the only hand-maintained half of the coverage record:
# tools/record.sh joins it with the upstream harvest and tools/tranches.awk to
# write tools/unbound_*.txt, and ci/check-coverage.sh then checks every line of
# it against the tree.
#
# Binding a name is one line appended here. The verdicts:
#
#   BOUND      a zrecast entry point a host can call to get the capability
#   EXTENSION  zrecast offers it in a shape upstream does not have
#   LANGUAGE   Zig spells it directly; the evidence names the facility
#   ZIG        src/FILE.zig:decl implements it
#   INTERNAL   upstream marks it internal; tools/classify.sh must agree
#
# Evidence is prose that has to survive a check: BOUND and EXTENSION name a
# symbol ffi/*.h declares, LANGUAGE names a facility from a closed list, ZIG
# names a declaration that exists, and INTERNAL must match what classify.sh
# computes. Sorted by symbol.
func:-::rcOffsetPoly/5	BOUND	zrcOffsetPoly, with upstream's did-not-fit return of zero named as ZRC_ERR_BUFFER_TOO_SMALL
func:-::rcRasterizeTriangle/7	BOUND	zrcHeightfieldRasterizeTriangle calls it directly
func:-::rcRasterizeTriangles/6	BOUND	zrcHeightfieldRasterizeTriangleSoup calls this triangle-soup overload directly
func:-::rcRasterizeTriangles/8(rcContext*,const float*,int,const int*,const unsigned char*,int,rcHeightfield&,int)	BOUND	zrcHeightfieldRasterizeTriangles calls this 32-bit-index overload directly
func:-::rcRasterizeTriangles/8(rcContext*,const float*,int,const unsigned short*,const unsigned char*,int,rcHeightfield&,int)	BOUND	zrcHeightfieldRasterizeTrianglesU16 calls this 16-bit-index overload directly
func:-::rcSetCon/3	ZIG	src/pipeline.zig:setCon - upstream's own clear-then-or expression, and zrcCompactHeightfieldSetSpans is how the result goes back into the field
func:-::rcSqr/1	ZIG	src/vec.zig:scalar.sqr
func:-::rcSqrt/1	LANGUAGE	@sqrt - a plain sqrtf, which IEEE-754 requires to be correctly rounded, so the two agree bit for bit
func:-::rcSwap/2	LANGUAGE	std.mem.swap
func:-::rcVadd/3	ZIG	src/vec.zig:add - a Vec3 is a value, so the destination is the return value; a test asserts bit-equality against the C over zeros, negative zeros and denormals
func:-::rcVcopy/2	ZIG	src/vec.zig:Vec3 is [3]f32 and every operation takes and returns one by value, so a set is the array literal and a copy is assignment
func:-::rcVcross/3	ZIG	src/vec.zig:cross - a Vec3 is a value, so the destination is the return value; a test asserts bit-equality against the C over zeros, negative zeros and denormals
func:-::rcVdist/2	ZIG	src/vec.zig:dist - a Vec3 is a value, so the destination is the return value; a test asserts bit-equality against the C over zeros, negative zeros and denormals
func:-::rcVdistSqr/2	ZIG	src/vec.zig:distSqr - a Vec3 is a value, so the destination is the return value; a test asserts bit-equality against the C over zeros, negative zeros and denormals
func:-::rcVdot/2	ZIG	src/vec.zig:dot - a Vec3 is a value, so the destination is the return value; a test asserts bit-equality against the C over zeros, negative zeros and denormals
func:-::rcVmad/4	ZIG	src/vec.zig:mad - a Vec3 is a value, so the destination is the return value; a test asserts bit-equality against the C over zeros, negative zeros and denormals
func:-::rcVmax/2	ZIG	src/vec.zig:max - a Vec3 is a value, so the destination is the return value; a test asserts bit-equality against the C over zeros, negative zeros and denormals
func:-::rcVmin/2	ZIG	src/vec.zig:min - a Vec3 is a value, so the destination is the return value; a test asserts bit-equality against the C over zeros, negative zeros and denormals
func:-::rcVnormalize/1	ZIG	src/vec.zig:normalize - a Vec3 is a value, so the destination is the return value; a test asserts bit-equality against the C over zeros, negative zeros and denormals
func:-::rcVsub/3	ZIG	src/vec.zig:sub - a Vec3 is a value, so the destination is the return value; a test asserts bit-equality against the C over zeros, negative zeros and denormals
func:dtCrowd::addAgent/2	BOUND	zrcCrowdAddAgent
func:dtCrowd::dtCrowd/0	BOUND	dtAllocCrowd constructs it in place, from zrcCrowdCreate
func:dtCrowd::getActiveAgents/2	BOUND	zrcCrowdActiveAgents, which reports the true total rather than clipping to the buffer
func:dtCrowd::getAgent/1	BOUND	zrcCrowdAgentRefAt names the slot and zrcCrowdAgentInfo reads it, with zrcCrowdAgentCorners, zrcCrowdAgentNeighbours, zrcCrowdAgentCorridorInfo and zrcCrowdAgentBoundaryCenter for the members that cannot cross by value
func:dtCrowd::getAgentCount/0	BOUND	zrcCrowdAgentCapacity, which is what it returns; zrcCrowdActiveAgentCount is the other question
func:dtCrowd::getEditableAgent/1	BOUND	the fields a host can write without desynchronising an agent from its own corridor: zrcCrowdSetAgentParams, zrcCrowdRequestMoveTarget, zrcCrowdRequestMoveVelocity and zrcCrowdResetMoveTarget. The rest are outputs zrcCrowdUpdate recomputes each frame, or crowd invariants upstream neither documents as writable nor defends
func:dtCrowd::getEditableFilter/1	BOUND	zrcCrowdSetFilter
func:dtCrowd::getFilter/1	BOUND	zrcCrowdFilter
func:dtCrowd::getGrid/0	BOUND	zrcCrowdGrid, borrowed
func:dtCrowd::getNavMeshQuery/0	BOUND	zrcCrowdNavMeshQuery, borrowed and const
func:dtCrowd::getObstacleAvoidanceParams/1	BOUND	zrcCrowdAvoidanceParams
func:dtCrowd::getPathQueue/0	BOUND	zrcCrowdPathQueue, borrowed and const so nothing can submit to it, which is what upstream's const return already prevents
func:dtCrowd::getQueryExtents/0	BOUND	zrcCrowdQueryHalfExtents; upstream's own back-compatibility alias of getQueryHalfExtents, returning the same array, so one spelling crosses
func:dtCrowd::getQueryHalfExtents/0	BOUND	zrcCrowdQueryHalfExtents
func:dtCrowd::getVelocitySampleCount/0	BOUND	zrcCrowdVelocitySampleCount
func:dtCrowd::init/3	BOUND	zrcCrowdCreate for the first, zrcCrowdInit for every later one
func:dtCrowd::removeAgent/1	BOUND	zrcCrowdRemoveAgent
func:dtCrowd::requestMoveTarget/3	BOUND	zrcCrowdRequestMoveTarget
func:dtCrowd::requestMoveVelocity/2	BOUND	zrcCrowdRequestMoveVelocity
func:dtCrowd::resetMoveTarget/1	BOUND	zrcCrowdResetMoveTarget
func:dtCrowd::setObstacleAvoidanceParams/2	BOUND	zrcCrowdSetAvoidanceParams
func:dtCrowd::update/2	BOUND	zrcCrowdUpdate
func:dtCrowd::updateAgentParameters/2	BOUND	zrcCrowdSetAgentParams
func:dtCrowd::~dtCrowd/0	BOUND	dtFreeCrowd runs it, from zrcCrowdDestroy
func:dtLocalBoundary::dtLocalBoundary/0	BOUND	zrcLocalBoundaryCreate constructs one
func:dtLocalBoundary::getCenter/0	BOUND	zrcLocalBoundaryCenter, and zrcCrowdAgentBoundaryCenter for an agent's
func:dtLocalBoundary::getSegment/1	BOUND	zrcLocalBoundarySegments, and zrcCrowdAgentBoundarySegments for an agent's
func:dtLocalBoundary::getSegmentCount/0	BOUND	zrcLocalBoundarySegmentCount, and zrcCrowdAgentBoundarySegmentCount for an agent's
func:dtLocalBoundary::isValid/2	BOUND	zrcLocalBoundaryIsValid
func:dtLocalBoundary::reset/0	BOUND	zrcLocalBoundaryReset
func:dtLocalBoundary::update/5	BOUND	zrcLocalBoundaryUpdate
func:dtLocalBoundary::~dtLocalBoundary/0	BOUND	zrcLocalBoundaryDestroy runs it
func:dtNavMesh::addTile/5	BOUND	zrcNavMeshAddTile
func:dtNavMesh::calcTileLoc/3	BOUND	zrcNavMeshCalcTileLoc
func:dtNavMesh::decodePolyId/4	BOUND	zrcDecodePolyRef
func:dtNavMesh::decodePolyIdPoly/1	BOUND	zrcDecodePolyRef's out_poly
func:dtNavMesh::decodePolyIdSalt/1	BOUND	zrcDecodePolyRef's out_salt
func:dtNavMesh::decodePolyIdTile/1	BOUND	zrcDecodePolyRef's out_tile
func:dtNavMesh::dtNavMesh/0	BOUND	zrcNavMeshCreate and zrcNavMeshDeserialize both construct one via dtAllocNavMesh
func:dtNavMesh::encodePolyId/3	BOUND	zrcEncodePolyRef, which refuses a field too wide for the navmesh's own bit layout where upstream truncates it
func:dtNavMesh::getMaxTiles/0	BOUND	zrcNavMeshMaxTiles
func:dtNavMesh::getOffMeshConnectionByRef/1	BOUND	zrcNavMeshOffMeshConnection
func:dtNavMesh::getOffMeshConnectionPolyEndPoints/4	BOUND	zrcNavMeshOffMeshConnectionEndPoints
func:dtNavMesh::getParams/0	BOUND	zrcNavMeshParams copies every field of dtNavMeshParams into ZrcNavMeshParams
func:dtNavMesh::getPolyArea/2	BOUND	zrcNavMeshGetPolyArea
func:dtNavMesh::getPolyFlags/2	BOUND	zrcNavMeshGetPolyFlags
func:dtNavMesh::getPolyRefBase/1	BOUND	zrcNavMeshTilePolyRef composes it with a bounded index, which keeps reference arithmetic on the checked side of the boundary
func:dtNavMesh::getTile/1	BOUND	zrcNavMeshTileRefAtIndex walks the same slots, handing back a reference rather than the tile struct
func:dtNavMesh::getTileAndPolyByRef/3	BOUND	zrcNavMeshPolyInfo copies the polygon out and zrcDecodePolyRef names its tile, which is both halves of what it resolves
func:dtNavMesh::getTileAndPolyByRefUnsafe/3	BOUND	zrcNavMeshPolyInfo, which always checks. The unchecked form skips the salt and index tests only, and across an ABI that saves two comparisons in exchange for a reference from another navmesh reading arbitrary memory
func:dtNavMesh::getTileAt/3	BOUND	zrcNavMeshTileRefAt
func:dtNavMesh::getTileByRef/1	BOUND	zrcNavMeshTileBounds resolves a reference to a resident tile
func:dtNavMesh::getTileRef/1	BOUND	zrcNavMeshTileRefAt returns the reference of the tile it finds
func:dtNavMesh::getTileRefAt/3	BOUND	zrcNavMeshTileRefAt
func:dtNavMesh::getTileStateSize/1	BOUND	zrcNavMeshTileStateSize
func:dtNavMesh::getTilesAt/4	BOUND	zrcNavMeshTileRefsAt, which reports how many tiles are stacked at a grid position whether or not they fit, where upstream returns only what it wrote
func:dtNavMesh::init/1	BOUND	zrcNavMeshCreate and zrcNavMeshDeserialize call it (via InitSingleTile) to bring up the single-tile mesh
func:dtNavMesh::init/3	BOUND	zrcNavMeshDeserialize - the same capability, split into init and addTile so each failure is attributed instead of inferred from a shared status bit
func:dtNavMesh::isValidPolyRef/1	BOUND	zrcIsValidPolyRef with a NULL filter, which is the liveness question alone
func:dtNavMesh::removeTile/3	BOUND	zrcNavMeshRemoveTile
func:dtNavMesh::restoreTileState/3	BOUND	zrcNavMeshRestoreTileState
func:dtNavMesh::setPolyArea/2	BOUND	zrcNavMeshSetPolyArea
func:dtNavMesh::setPolyFlags/2	BOUND	zrcNavMeshSetPolyFlags
func:dtNavMesh::storeTileState/3	BOUND	zrcNavMeshStoreTileState
func:dtNavMesh::~dtNavMesh/0	BOUND	zrcNavMeshDestroy runs it via dtFreeNavMesh
func:dtNavMeshQuery::closestPointOnPoly/4	BOUND	zrcClosestPointOnPoly
func:dtNavMeshQuery::closestPointOnPolyBoundary/3	BOUND	zrcClosestPointOnPolyBoundary
func:dtNavMeshQuery::dtNavMeshQuery/0	BOUND	zrcNavMeshQueryCreate triggers it via dtAllocNavMeshQuery's placement-new
func:dtNavMeshQuery::finalizeSlicedFindPath/3	BOUND	zrcSlicedFindPathFinalize - a second call is ZRC_ERR_NO_SEARCH rather than upstream's success with a one-element null path
func:dtNavMeshQuery::finalizeSlicedFindPathPartial/5	BOUND	zrcSlicedFindPathFinalizePartial
func:dtNavMeshQuery::findDistanceToWall/7	BOUND	zrcFindDistanceToWall, which reports nothing-in-range through out_found instead of upstream's success over an untouched hit position
func:dtNavMeshQuery::findLocalNeighbourhood/8	BOUND	zrcFindLocalNeighbourhood, whose out_refs is required because upstream writes through it without the null check both its siblings make
func:dtNavMeshQuery::findNearestPoly/5	BOUND	zrcFindNearestPoly calls the five-argument overload when out_over_poly is NULL
func:dtNavMeshQuery::findNearestPoly/6	BOUND	zrcFindNearestPoly's out_over_poly, which is the only thing the six-argument overload adds over the five
func:dtNavMeshQuery::findPath/8	BOUND	zrcFindPath calls query->impl->findPath with all 8 parameters
func:dtNavMeshQuery::findPolysAroundCircle/9	BOUND	zrcFindPolysAroundCircle
func:dtNavMeshQuery::findPolysAroundShape/9	BOUND	zrcFindPolysAroundShape
func:dtNavMeshQuery::findRandomPoint/4	BOUND	zrcFindRandomPoint, with the randomness supplied through ZrcRandomSource so a placement is reproducible from a seed
func:dtNavMeshQuery::findRandomPointAroundCircle/7	BOUND	zrcFindRandomPointAroundCircle, same seam
func:dtNavMeshQuery::findStraightPath/10	BOUND	zrcFindStraightPath calls query->impl->findStraightPath with all 10 parameters
func:dtNavMeshQuery::getAttachedNavMesh/0	BOUND	zrcQueryNavMesh
func:dtNavMeshQuery::getNodePool/0	BOUND	zrcQueryNodePoolInfo, zrcQueryFindNode, zrcQueryFindNodes and zrcQueryNodeAt read the pool it returns; nothing writes to it, because a host allocating or reordering nodes is corrupting the search that owns them
func:dtNavMeshQuery::getPathFromDijkstraSearch/4	BOUND	zrcPathFromDijkstraSearch
func:dtNavMeshQuery::getPolyHeight/3	BOUND	zrcPolyHeight
func:dtNavMeshQuery::getPolyWallSegments/6	BOUND	zrcPolyWallSegments
func:dtNavMeshQuery::init/2	BOUND	zrcNavMeshQueryCreate calls handle->impl->init(navmesh->impl, max_nodes)
func:dtNavMeshQuery::initSlicedFindPath/6	BOUND	zrcSlicedFindPathInit, which copies the filter into the query handle because upstream keeps only a pointer to it
func:dtNavMeshQuery::isInClosedList/1	BOUND	zrcIsInClosedList
func:dtNavMeshQuery::isValidPolyRef/2	BOUND	zrcIsValidPolyRef with a filter
func:dtNavMeshQuery::moveAlongSurface/8	BOUND	zrcMoveAlongSurface calls query->impl->moveAlongSurface with all 8 parameters
func:dtNavMeshQuery::queryPolygons/4	BOUND	zrcQueryPolygonsBatched
func:dtNavMeshQuery::queryPolygons/6	BOUND	zrcQueryPolygons
func:dtNavMeshQuery::raycast/7	BOUND	zrcRaycast calls it with the caller's options and prev_ref, filling a ZrcRaycastHit
func:dtNavMeshQuery::raycast/9	BOUND	zrcRaycast reports the same hit fraction, normal and visited path through ZrcRaycastHit; the two upstream overloads differ only in shape and the one bound here is a superset, adding the edge index, the accumulated cost and the options
func:dtNavMeshQuery::updateSlicedFindPath/2	BOUND	zrcSlicedFindPathUpdate
func:dtNavMeshQuery::~dtNavMeshQuery/0	BOUND	zrcNavMeshQueryDestroy triggers it via dtFreeNavMeshQuery, which destroys the instance before freeing it
func:dtNodePool::clear/0	BOUND	every search clears it at its start, which is why zrcSlicedFindPathInit refuses to let another one run underneath a slice
func:dtNodePool::dtNodePool/2	BOUND	zrcNavMeshQueryCreate's max_nodes sizes the pool the query owns
func:dtNodePool::findNode/2	BOUND	zrcQueryFindNode
func:dtNodePool::findNodes/3	BOUND	zrcQueryFindNodes
func:dtNodePool::getFirst/1	BOUND	zrcQueryFindNodes walks the bucket chain these two step through, and returns every node a polygon has rather than the chain's shape
func:dtNodePool::getHashSize/0	BOUND	ZrcNodePoolInfo.hash_size
func:dtNodePool::getMaxNodes/0	BOUND	ZrcNodePoolInfo.max_nodes
func:dtNodePool::getMemUsed/0	BOUND	ZrcNodePoolInfo.bytes_used
func:dtNodePool::getNext/1	BOUND	zrcQueryFindNodes walks the bucket chain these two step through, and returns every node a polygon has rather than the chain's shape
func:dtNodePool::getNode/2	BOUND	the searches allocate through it; zrcQueryFindNode is how a host sees what they allocated
func:dtNodePool::getNodeAtIdx/1(unsigned int)	BOUND	zrcQueryNodeAt
func:dtNodePool::getNodeAtIdx/1(unsigned int)const	BOUND	zrcQueryNodeAt
func:dtNodePool::getNodeCount/0	BOUND	ZrcNodePoolInfo.node_count
func:dtNodePool::getNodeIdx/1	BOUND	ZrcNode.parent_index is that one-based index
func:dtNodePool::~dtNodePool/0	BOUND	zrcNavMeshQueryDestroy releases the query that owns the pool
func:dtNodeQueue::clear/0	LANGUAGE	std.PriorityQueue is the same container. Nothing public takes or returns a dtNodeQueue: dtNavMeshQuery keeps its open list private with no accessor, so a host can only build one and talk to itself
func:dtNodeQueue::dtNodeQueue/1	LANGUAGE	std.PriorityQueue is the same container. Nothing public takes or returns a dtNodeQueue: dtNavMeshQuery keeps its open list private with no accessor, so a host can only build one and talk to itself
func:dtNodeQueue::empty/0	LANGUAGE	std.PriorityQueue is the same container. Nothing public takes or returns a dtNodeQueue: dtNavMeshQuery keeps its open list private with no accessor, so a host can only build one and talk to itself
func:dtNodeQueue::getCapacity/0	LANGUAGE	std.PriorityQueue is the same container. Nothing public takes or returns a dtNodeQueue: dtNavMeshQuery keeps its open list private with no accessor, so a host can only build one and talk to itself
func:dtNodeQueue::getMemUsed/0	LANGUAGE	std.PriorityQueue is the same container. Nothing public takes or returns a dtNodeQueue: dtNavMeshQuery keeps its open list private with no accessor, so a host can only build one and talk to itself
func:dtNodeQueue::modify/1	LANGUAGE	std.PriorityQueue is the same container. Nothing public takes or returns a dtNodeQueue: dtNavMeshQuery keeps its open list private with no accessor, so a host can only build one and talk to itself
func:dtNodeQueue::pop/0	LANGUAGE	std.PriorityQueue is the same container. Nothing public takes or returns a dtNodeQueue: dtNavMeshQuery keeps its open list private with no accessor, so a host can only build one and talk to itself
func:dtNodeQueue::push/1	LANGUAGE	std.PriorityQueue is the same container. Nothing public takes or returns a dtNodeQueue: dtNavMeshQuery keeps its open list private with no accessor, so a host can only build one and talk to itself
func:dtNodeQueue::top/0	LANGUAGE	std.PriorityQueue is the same container. Nothing public takes or returns a dtNodeQueue: dtNavMeshQuery keeps its open list private with no accessor, so a host can only build one and talk to itself
func:dtNodeQueue::~dtNodeQueue/0	LANGUAGE	std.PriorityQueue is the same container. Nothing public takes or returns a dtNodeQueue: dtNavMeshQuery keeps its open list private with no accessor, so a host can only build one and talk to itself
func:dtObstacleAvoidanceDebugData::addSample/7	BOUND	zrcAvoidanceDebugAddSample, which takes the seven values as one ZrcAvoidanceSample
func:dtObstacleAvoidanceDebugData::dtObstacleAvoidanceDebugData/0	BOUND	dtAllocObstacleAvoidanceDebugData constructs it in place, from zrcAvoidanceDebugCreate
func:dtObstacleAvoidanceDebugData::getSampleCollisionTimePenalty/1	BOUND	ZrcAvoidanceSample.collision_time_penalty
func:dtObstacleAvoidanceDebugData::getSampleCount/0	BOUND	zrcAvoidanceDebugSampleCount
func:dtObstacleAvoidanceDebugData::getSampleCurrentVelocityPenalty/1	BOUND	ZrcAvoidanceSample.current_velocity_penalty
func:dtObstacleAvoidanceDebugData::getSampleDesiredVelocityPenalty/1	BOUND	ZrcAvoidanceSample.desired_velocity_penalty
func:dtObstacleAvoidanceDebugData::getSamplePenalty/1	BOUND	ZrcAvoidanceSample.penalty
func:dtObstacleAvoidanceDebugData::getSamplePreferredSidePenalty/1	BOUND	ZrcAvoidanceSample.preferred_side_penalty
func:dtObstacleAvoidanceDebugData::getSampleSize/1	BOUND	ZrcAvoidanceSample.size
func:dtObstacleAvoidanceDebugData::getSampleVelocity/1	BOUND	ZrcAvoidanceSample.velocity
func:dtObstacleAvoidanceDebugData::init/1	BOUND	zrcAvoidanceDebugCreate, fused with the allocation
func:dtObstacleAvoidanceDebugData::normalizeSamples/0	BOUND	zrcAvoidanceDebugNormalize
func:dtObstacleAvoidanceDebugData::reset/0	BOUND	zrcAvoidanceDebugReset
func:dtObstacleAvoidanceDebugData::~dtObstacleAvoidanceDebugData/0	BOUND	dtFreeObstacleAvoidanceDebugData runs it, from zrcAvoidanceDebugDestroy
func:dtObstacleAvoidanceQuery::addCircle/4	BOUND	zrcAvoidanceAddCircle
func:dtObstacleAvoidanceQuery::addSegment/2	BOUND	zrcAvoidanceAddSegment
func:dtObstacleAvoidanceQuery::dtObstacleAvoidanceQuery/0	BOUND	dtAllocObstacleAvoidanceQuery constructs it in place, from zrcAvoidanceQueryCreate
func:dtObstacleAvoidanceQuery::getObstacleCircle/1	BOUND	zrcAvoidanceCircleAt
func:dtObstacleAvoidanceQuery::getObstacleCircleCount/0	BOUND	zrcAvoidanceCircleCount
func:dtObstacleAvoidanceQuery::getObstacleSegment/1	BOUND	zrcAvoidanceSegmentAt
func:dtObstacleAvoidanceQuery::getObstacleSegmentCount/0	BOUND	zrcAvoidanceSegmentCount
func:dtObstacleAvoidanceQuery::init/2	BOUND	zrcAvoidanceQueryCreate, fused with the allocation
func:dtObstacleAvoidanceQuery::reset/0	BOUND	zrcAvoidanceQueryReset
func:dtObstacleAvoidanceQuery::sampleVelocityAdaptive/8	BOUND	zrcAvoidanceSampleAdaptive, which is also what zrcCrowdUpdate reaches
func:dtObstacleAvoidanceQuery::sampleVelocityGrid/8	BOUND	zrcAvoidanceSampleGrid
func:dtObstacleAvoidanceQuery::~dtObstacleAvoidanceQuery/0	BOUND	dtFreeObstacleAvoidanceQuery runs it, from zrcAvoidanceQueryDestroy
func:dtPathCorridor::dtPathCorridor/0	BOUND	zrcPathCorridorCreate constructs one
func:dtPathCorridor::findCorners/6	BOUND	zrcPathCorridorFindCorners
func:dtPathCorridor::fixPathStart/2	BOUND	zrcPathCorridorFixStart
func:dtPathCorridor::getFirstPoly/0	BOUND	ZrcPathCorridorInfo.first_poly
func:dtPathCorridor::getLastPoly/0	BOUND	ZrcPathCorridorInfo.last_poly
func:dtPathCorridor::getPath/0	BOUND	zrcPathCorridorPath, which copies a range out rather than handing back the interior pointer
func:dtPathCorridor::getPathCount/0	BOUND	ZrcPathCorridorInfo.path_count
func:dtPathCorridor::getPos/0	BOUND	ZrcPathCorridorInfo.position
func:dtPathCorridor::getTarget/0	BOUND	ZrcPathCorridorInfo.target
func:dtPathCorridor::init/1	BOUND	zrcPathCorridorCreate, fused with the allocation because upstream leaks when init is called twice
func:dtPathCorridor::isValid/3	BOUND	zrcPathCorridorIsValid
func:dtPathCorridor::moveOverOffmeshConnection/5	BOUND	zrcPathCorridorMoveOverOffmeshConnection
func:dtPathCorridor::movePosition/3	BOUND	zrcPathCorridorMovePosition
func:dtPathCorridor::moveTargetPosition/3	BOUND	zrcPathCorridorMoveTargetPosition
func:dtPathCorridor::optimizePathTopology/2	BOUND	zrcPathCorridorOptimizeTopology
func:dtPathCorridor::optimizePathVisibility/4	BOUND	zrcPathCorridorOptimizeVisibility
func:dtPathCorridor::reset/2	BOUND	zrcPathCorridorReset
func:dtPathCorridor::setCorridor/3	BOUND	zrcPathCorridorSetCorridor
func:dtPathCorridor::trimInvalidPath/4	BOUND	zrcPathCorridorTrimInvalid
func:dtPathCorridor::~dtPathCorridor/0	BOUND	zrcPathCorridorDestroy runs it
func:dtPathQueue::dtPathQueue/0	BOUND	zrcPathQueueCreate constructs one
func:dtPathQueue::getNavQuery/0	BOUND	zrcPathQueueNavMeshQuery, borrowed and const
func:dtPathQueue::getPathResult/4	BOUND	zrcPathQueueResult
func:dtPathQueue::getRequestStatus/1	BOUND	zrcPathQueueRequestStatus
func:dtPathQueue::init/3	BOUND	zrcPathQueueCreate, fused with the allocation
func:dtPathQueue::request/5	BOUND	zrcPathQueueRequest, which owns the filter for the request's lifetime rather than borrowing the caller's
func:dtPathQueue::update/1	BOUND	zrcPathQueueUpdate
func:dtPathQueue::~dtPathQueue/0	BOUND	zrcPathQueueDestroy runs it
func:dtPoly::getArea/0	BOUND	zrcNavMeshGetPolyArea returns exactly what this returns
func:dtPoly::getType/0	BOUND	zrcNavMeshGetPolyType returns exactly what this returns
func:dtPoly::setArea/1	BOUND	zrcNavMeshSetPolyArea calls it, after refusing the ids it would silently truncate
func:dtPoly::setType/1	BOUND	called for each ZrcTileAuthoring.connections entry as the tile is built, which is how a host decides a polygon's type; zrcNavMeshGetPolyType reads the result back
func:dtPolyQuery::process/4	BOUND	ZrcPolyQuery.process - the references cross the boundary and the live tile and polygon pointers do not, because everything about a polygon is readable from its reference
func:dtPolyQuery::~dtPolyQuery/0	BOUND	ZrcPolyQuery is the caller's own storage, so its lifetime is the caller's and there is no virtual destructor to call
func:dtProximityGrid::addItem/5	BOUND	zrcProximityGridAddItem
func:dtProximityGrid::clear/0	BOUND	zrcProximityGridClear
func:dtProximityGrid::dtProximityGrid/0	BOUND	dtAllocProximityGrid constructs it in place, from zrcProximityGridCreate
func:dtProximityGrid::getBounds/0	BOUND	zrcProximityGridBounds
func:dtProximityGrid::getCellSize/0	BOUND	zrcProximityGridCellSize
func:dtProximityGrid::getItemCountAt/2	BOUND	zrcProximityGridItemCountAt
func:dtProximityGrid::init/2	BOUND	zrcProximityGridCreate, fused with the allocation because upstream leaks when init is called twice
func:dtProximityGrid::queryItems/6	BOUND	zrcProximityGridQueryItems
func:dtProximityGrid::~dtProximityGrid/0	BOUND	dtFreeProximityGrid runs it, from zrcProximityGridDestroy
func:dtQueryFilter::dtQueryFilter/0	BOUND	zrcQueryFilterDefault fills a ZrcQueryFilter with the same defaults its constructor sets
func:dtQueryFilter::getAreaCost/1	BOUND	ZrcQueryFilter.area_cost — a host reads any of the per-area costs directly from the array
func:dtQueryFilter::getCost/11	BOUND	ZrcQueryFilter is the whole of it: passFilter and getCost are virtual only under DT_VIRTUAL_QUERYFILTER, which this tree defines nowhere, so the class has no vtable and its entire state is the three fields mirrored here
func:dtQueryFilter::getExcludeFlags/0	BOUND	ZrcQueryFilter.exclude_flags — a host reads the field directly
func:dtQueryFilter::getIncludeFlags/0	BOUND	ZrcQueryFilter.include_flags — a host reads the field directly
func:dtQueryFilter::passFilter/3	BOUND	ZrcQueryFilter is the whole of it: passFilter and getCost are virtual only under DT_VIRTUAL_QUERYFILTER, which this tree defines nowhere, so the class has no vtable and its entire state is the three fields mirrored here
func:dtQueryFilter::setAreaCost/2	BOUND	ZrcQueryFilter.area_cost — a host writes any of the per-area costs, applied via BuildFilter's setAreaCost call
func:dtQueryFilter::setExcludeFlags/1	BOUND	ZrcQueryFilter.exclude_flags — a host sets the field, applied via BuildFilter's setExcludeFlags call
func:dtQueryFilter::setIncludeFlags/1	BOUND	ZrcQueryFilter.include_flags — a host sets the field, applied via BuildFilter's setIncludeFlags call
func:dtQueryFilter::~dtQueryFilter/0	BOUND	ZrcQueryFilter is plain data the caller owns, so there is nothing to destroy
func:dtTileCache::addBoxObstacle/3	BOUND	zrcTileCacheAddBoxObstacle, the axis-aligned overload taking two corners
func:dtTileCache::addBoxObstacle/4	BOUND	zrcTileCacheAddOrientedBoxObstacle, the overload taking a centre, half extents and an angle
func:dtTileCache::addObstacle/4	BOUND	zrcTileCacheAddCylinderObstacle
func:dtTileCache::addTile/4	BOUND	zrcTileCacheAddTile, which checks the length and the header before upstream reads either and copies the bytes so the caller keeps its own
func:dtTileCache::buildNavMeshTile/2	BOUND	zrcTileCacheBuildNavMeshTile, which resolves the reference first so upstream's own index bound, one past the array, is never reached with an out-of-range value
func:dtTileCache::buildNavMeshTilesAt/3	BOUND	zrcTileCacheBuildNavMeshTilesAt
func:dtTileCache::calcTightTileBounds/3	BOUND	ZrcCompressedTileInfo carries bmin, min_x, max_x, min_z, max_z and the cell size, which is every term of the same arithmetic
func:dtTileCache::decodeObstacleIdObstacle/1	BOUND	the slot half of a ZrcObstacleRef, which zrcTileCacheObstacleInfo resolves through upstream's own salt-checking accessor
func:dtTileCache::decodeObstacleIdSalt/1	BOUND	the salt half of a ZrcObstacleRef, turned over when a removal completes so zrcTileCacheObstacleInfo answers ZRC_ERR_NOT_FOUND
func:dtTileCache::decodeTileIdSalt/1	BOUND	the salt half of a ZrcCompressedTileRef, which is what makes a reference to a removed layer stop resolving
func:dtTileCache::decodeTileIdTile/1	BOUND	the slot half of a ZrcCompressedTileRef, which zrcTileCacheTileInfo resolves through upstream's own salt-checking accessor
func:dtTileCache::dtTileCache/0	BOUND	zrcTileCacheCreate constructs one through dtAllocTileCache
func:dtTileCache::encodeObstacleId/2	BOUND	zrcTileCacheAddCylinderObstacle and its two siblings hand back what it produces
func:dtTileCache::encodeTileId/2	BOUND	zrcTileCacheTileRefAt and zrcTileCacheTileAt both hand back what it produces
func:dtTileCache::getAlloc/0	BOUND	the ZrcTileCacheAllocator a host hands zrcTileCacheCreate is the one it gets back: the cache borrows it for its whole life and no other allocator can reach it
